66,1BM13IS074,"2015-04-28 10:17:40.775308",5,5,5,5,5,5,5,5
67,1BM14IS406,"2015-04-28 10:21:32.434820",5,5,5,5,5,5,5,5
68,1BM14IS406,"2015-04-28 10:21:33.059755",5,5,5,5,5,5,5,5
69,1BM14IS409,"2015-04-28 10:22:36.952526",3,3,3,3,3,3,3,3
70,1BM13IS071,"2015-04-28 10:24:11.032145",4,3,4,4,4,4,4,4
71,1BM13IS070,"2015-04-28 10:24:39.334395",5,5,5,5,5,5,4,5
72,1BM13IS075,"2015-04-28 10:27:23.593800",3,5,4,5,5,5,5,5
73,1BM13IS061,"2015-04-28 10:29:49.566857",4,5,5,4,4,4,5,5
74,1BM13IS081,"2015-04-29 04:36:45.660511",4,4,4,4,4,4,4,4
75,1BM13IS087,"2015-04-29 04:38:00.345183",5,5,5,5,5,5,5,5
76,1BM13IS086,"2015-04-29 04:44:15.528181",5,5,5,5,5,5,5,5
77,1BM13IS082,"2015-04-29 04:48:39.704861",5,5,5,4,4,5,4,4
78,1BM13IS059,"2015-04-29 04:49:56.362119",4,3,5,4,3,3,4,2
79,1BM13IS079,"2015-04-29 04:50:42.960458",5,5,4,5,5,4,4,4
80,1BM13IS084,"2015-04-29 04:56:18.152707",5,5,5,5,5,5,5,5
81,1BM13IS085,"2015-04-29 04:56:29.714131",5,5,5,5,5,5,5,5
82,1BM13IS088,"2015-04-29 04:58:31.631674",4,5,5,5,5,5,5,5
83,1BM13IS056,"2015-04-29 04:59:40.820356",4,4,3,3,3,2,2,2
84,1BM13IS076,"2015-04-29 04:59:46.998015",5,5,5,5,5,5,5,5
85,1BM13IS090,"2015-04-29 05:10:31.988896",3,3,3,3,3,3,3,3
86,1BM13IS077,"2015-04-29 05:21:07.089109",4,4,4,4,3,3,3,3
87,1BM13IS069,"2015-04-29 07:16:29.960539",4,4,4,4,4,4,4,4
88,1BM13IS103,"2015-04-29 07:17:58.244777",4,4,4,4,4,4,4,4
89,1BM13IS103,"2015-04-29 07:18:03.259567",4,4,4,4,4,4,4,4
90,1BM14IS411,"2015-04-29 09:32:56.672374",5,5,5,5,5,5,5,5
91,1BM14IS404,"2015-04-29 09:36:31.437200",4,4,4,4,4,4,3,2
92,1BM14IS403,"2015-04-29 09:42:40.677831",3,3,3,3,2,2,2,2
