66,1BM12IS080,"2015-04-28 10:21:13.724079",4,3,2,3,4,4,4,4
67,1BM12IS076,"2015-04-28 10:23:15.154134",3,3,3,3,3,3,3,3
68,1BM12IS076,"2015-04-28 10:23:18.189892",3,3,3,3,3,3,3,3
69,1BM12IS072,"2015-04-28 10:24:46.802167",3,3,3,3,3,3,3,3
70,1BM12IS069,"2015-04-28 10:27:34.381013",5,5,5,5,5,5,5,5
71,1BM12IS070,"2015-04-28 10:27:43.895213",4,5,5,5,5,5,5,5
72,1BM12IS016,"2015-04-28 10:29:10.703804",5,4,4,4,4,4,4,4
73,1BM12IS024,"2015-04-28 10:29:19.686398",5,5,5,5,5,5,5,5
74,1BM12IS022,"2015-04-28 10:29:24.574413",4,4,3,3,3,3,3,4
75,1BM12IS022,"2015-04-28 10:29:38.639707",4,4,3,3,3,3,3,4
76,1BM12IS022,"2015-04-28 10:29:52.770809",4,4,3,3,3,3,3,4
77,1BM12IS020,"2015-04-28 10:30:13.867765",4,3,4,3,4,4,3,4
78,1BM12IS022,"2015-04-28 10:30:16.791467",4,4,4,4,3,3,3,4
79,1BM12IS022,"2015-04-28 10:31:19.061236",5,5,4,4,4,4,4,4
80,1BM12IS032,"2015-04-29 04:02:44.457713",5,5,5,5,5,5,5,5
81,1BM12IS039,"2015-04-29 04:19:52.259880",5,5,5,5,5,5,5,5
82,1BM12IS041,"2015-04-29 04:21:35.886226",3,3,3,3,3,3,3,3
83,1BM12IS045,"2015-04-29 04:22:40.252796",5,5,5,5,5,5,5,5
84,1BM12IS033,"2015-04-29 04:36:14.390927",5,5,5,5,5,5,5,5
85,1BM12IS043,"2015-04-29 04:37:58.902208",4,4,4,4,4,4,4,4
86,1BM12IS044,"2015-04-29 04:40:28.551988",4,3,3,3,4,4,4,4
87,1BM12IS094,"2015-04-29 04:41:23.637280",3,2,1,1,1,5,3,4
88,1BM12IS082,"2015-04-29 04:42:30.210451",4,3,4,4,4,3,4,3
89,1BM12IS046,"2015-04-29 04:52:46.237939",4,5,5,5,4,5,5,5
90,1BM12IS036,"2015-04-29 05:03:25.377961",3,3,3,3,3,3,3,3
91,1BM12IS096,"2015-04-29 05:09:45.969271",5,5,5,5,5,5,5,5
92,1BM12IS086,"2015-04-29 05:11:55.636752",4,4,4,4,4,4,4,4
93,1BM12IS088,"2015-04-29 05:23:01.033109",3,4,4,3,4,4,4,4
94,1BM12IS084,"2015-04-29 05:23:54.041845",5,4,4,4,4,5,5,5
95,1BM11IS110,"2015-04-29 05:24:20.926743",5,5,5,5,4,5,4,5
96,1BM11IS072,"2015-04-29 06:05:18.798830",5,5,5,5,5,5,5,5
97,1BM11IS007,"2015-04-29 06:11:07.316277",3,3,3,3,3,3,3,3
98,1BM13IS407,"2015-04-29 06:30:07.015422",5,5,5,5,5,5,5,5
99,1BM13IS414,"2015-04-29 06:39:14.418110",4,4,4,5,5,5,5,5
100,1BM13IS403,"2015-04-29 07:08:36.862060",4,4,4,4,4,4,4,4
101,1BM13IS402,"2015-04-29 07:13:03.159335",5,5,5,5,5,5,5,5
102,1BM13IS416,"2015-04-29 07:13:30.928022",4,3,3,3,3,3,3,3
