67,1BM13IS053,"2015-04-28 07:26:52.424417",3,3,3,3,3,3,3,3
68,1BM13IS025,"2015-04-28 07:29:42.477897",4,4,4,4,4,4,4,4
69,1BM13IS027,"2015-04-28 07:29:45.326594",4,4,4,4,4,4,4,4
70,1BM13IS023,"2015-04-28 07:33:44.158104",3,3,3,3,3,3,2,3
71,1BM13IS057,"2015-04-28 07:48:02.097326",4,3,3,4,5,4,3,4
72,1BM13IS064,"2015-04-28 09:32:15.982534",3,3,3,4,4,4,4,3
73,1BM13IS062,"2015-04-28 09:32:24.250397",5,5,5,3,4,4,5,4
74,1BM13IS067,"2015-04-28 09:32:33.165915",5,3,5,3,3,4,3,5
75,1BM13IS072,"2015-04-28 09:34:39.627019",3,4,4,3,3,3,3,3
76,1BM14IS407,"2015-04-28 09:35:47.041169",5,5,5,5,4,5,5,5
77,1BM13IS066,"2015-04-28 09:40:39.679706",3,3,3,3,3,3,3,3
78,1BM13IS068,"2015-04-28 09:44:46.892661",5,5,3,2,5,5,5,5
79,1BM13IS060,"2015-04-28 09:49:49.334125",4,4,4,4,4,4,4,4
80,1BM14IS410,"2015-04-28 09:53:21.524515",4,4,4,4,3,3,4,4
81,1BM13IS074,"2015-04-28 10:17:28.567489",4,4,5,5,5,4,4,5
82,1BM14IS406,"2015-04-28 10:19:12.982923",5,5,5,5,5,5,5,5
83,1BM14IS409,"2015-04-28 10:22:24.047077",3,3,3,3,3,3,3,3
84,1BM13IS071,"2015-04-28 10:23:58.359936",4,4,4,3,4,5,4,4
85,1BM13IS070,"2015-04-28 10:24:28.265104",5,5,5,4,1,4,4,4
86,1BM13IS075,"2015-04-28 10:27:09.399016",4,5,5,4,4,4,4,4
87,1BM13IS061,"2015-04-28 10:29:37.792680",5,4,4,4,3,5,5,4
88,1BM14IS411,"2015-04-29 04:18:18.310441",5,5,5,5,5,5,5,5
89,1BM13IS081,"2015-04-29 04:36:33.234138",4,4,4,4,4,4,4,4
90,1BM13IS087,"2015-04-29 04:37:46.982841",5,5,4,4,5,5,5,5
91,1BM13IS086,"2015-04-29 04:45:00.177886",5,5,5,5,5,4,3,2
92,1BM13IS059,"2015-04-29 04:47:57.553569",2,2,3,4,4,4,3,3
93,1BM13IS082,"2015-04-29 04:48:16.169523",4,4,4,3,3,3,3,4
94,1BM13IS079,"2015-04-29 04:50:18.782296",5,5,4,4,4,5,4,5
95,1BM13IS084,"2015-04-29 04:54:52.682826",5,5,5,5,5,5,5,5
96,1BM13IS085,"2015-04-29 04:56:19.577906",5,5,5,5,5,5,5,5
97,1BM13IS088,"2015-04-29 04:58:03.678404",4,4,3,2,1,4,2,5
98,1BM13IS056,"2015-04-29 04:59:23.033099",4,4,3,3,3,3,4,4
99,1BM13IS076,"2015-04-29 04:59:34.893261",5,5,5,5,5,5,5,5
100,1BM13IS090,"2015-04-29 05:10:17.082033",3,3,4,3,4,3,2,3
101,1BM13IS077,"2015-04-29 05:20:45.884804",4,4,3,3,3,4,4,4
102,1BM13IS069,"2015-04-29 07:15:51.912544",4,4,4,4,4,4,4,4
103,1BM13IS103,"2015-04-29 07:17:48.049138",3,3,4,3,4,4,4,4
104,1BM14IS404,"2015-04-29 09:36:12.410674",4,3,3,3,4,4,4,4
105,1BM14IS403,"2015-04-29 09:42:31.397583",4,4,4,4,3,4,2,4
