66,1BM12IS024,"2015-04-28 10:28:46.047884",5,5,5,5,5,5,5,5
67,1BM12IS022,"2015-04-28 10:28:50.800259",4,4,4,4,4,2,2,4
68,1BM12IS016,"2015-04-28 10:28:53.267343",5,4,4,4,4,4,4,4
69,1BM12IS020,"2015-04-28 10:29:52.232606",5,4,4,4,4,4,4,5
70,1BM12IS032,"2015-04-29 04:02:16.345399",5,5,5,5,5,5,5,5
71,1BM12IS039,"2015-04-29 04:19:36.669480",5,5,5,5,5,5,5,5
72,1BM12IS041,"2015-04-29 04:20:15.618339",3,3,3,3,3,3,3,3
73,1BM12IS045,"2015-04-29 04:22:22.962092",5,5,5,5,5,5,5,5
74,1BM12IS033,"2015-04-29 04:35:38.645605",4,4,4,4,4,4,4,4
75,1BM12IS043,"2015-04-29 04:37:40.109544",4,4,4,4,4,4,4,4
76,1BM12IS044,"2015-04-29 04:39:39.000732",3,4,3,3,3,3,3,3
77,1BM12IS094,"2015-04-29 04:40:12.979645",5,5,5,5,5,5,5,5
78,1BM12IS082,"2015-04-29 04:41:21.023012",4,4,4,3,4,4,3,4
79,1BM12IS082,"2015-04-29 04:41:21.175452",4,4,4,3,4,4,3,4
80,1BM12IS046,"2015-04-29 04:52:30.729418",5,4,5,5,5,5,4,5
81,1BM12IS036,"2015-04-29 05:03:16.369292",5,5,5,5,5,5,5,5
82,1BM12IS096,"2015-04-29 05:09:26.098949",5,5,5,5,5,5,5,5
83,1BM12IS086,"2015-04-29 05:11:31.230130",4,4,4,4,4,4,4,4
84,1BM12IS084,"2015-04-29 05:13:55.793199",4,4,4,4,4,4,4,4
85,1BM12IS088,"2015-04-29 05:22:21.784474",4,4,5,4,4,4,4,3
86,1BM11IS110,"2015-04-29 05:22:52.247333",5,5,5,5,4,5,4,5
87,1BM11IS072,"2015-04-29 06:04:54.903274",5,5,5,5,4,4,4,4
88,1BM11IS007,"2015-04-29 06:10:46.724817",4,4,4,4,4,4,4,4
89,1BM13IS407,"2015-04-29 06:29:46.395815",4,5,5,5,5,5,5,5
90,1BM13IS414,"2015-04-29 06:38:38.598006",4,4,4,4,4,4,4,4
91,1BM13IS403,"2015-04-29 07:08:17.269441",5,5,5,5,5,5,5,5
92,1BM13IS402,"2015-04-29 07:12:31.792706",5,5,5,5,5,5,5,5
93,1BM13IS416,"2015-04-29 07:12:44.862762",4,4,4,5,3,4,4,4
