67,1BM12IS024,"2015-04-28 10:30:33.288515",5,5,5,5,5,5,5,5
68,1BM12IS020,"2015-04-28 10:30:39.700376",4,4,4,4,3,2,2,4
69,1BM12IS022,"2015-04-28 10:31:09.933627",2,2,2,2,2,3,3,3
70,1BM12IS032,"2015-04-29 04:03:10.447981",5,5,5,5,5,5,5,5
71,1BM12IS041,"2015-04-29 04:22:02.797275",4,4,4,4,4,4,4,4
72,1BM12IS039,"2015-04-29 04:22:46.199076",5,5,5,5,5,5,5,5
73,1BM12IS045,"2015-04-29 04:23:04.977650",5,5,5,5,5,5,5,5
74,1BM12IS033,"2015-04-29 04:36:46.428459",4,4,4,4,4,4,4,4
75,1BM12IS043,"2015-04-29 04:38:57.802942",4,4,4,4,4,4,3,3
76,1BM12IS082,"2015-04-29 04:41:55.199466",3,4,3,3,3,4,3,3
77,1BM12IS044,"2015-04-29 04:42:23.927116",3,3,3,3,3,3,3,3
78,1BM12IS094,"2015-04-29 04:42:28.730988",5,4,5,5,4,3,3,4
79,1BM12IS046,"2015-04-29 04:53:36.243859",5,5,5,5,5,5,5,5
80,1BM12IS036,"2015-04-29 05:03:49.905653",5,5,5,5,5,5,5,5
81,1BM12IS096,"2015-04-29 05:10:11.567797",5,5,5,5,5,5,5,5
82,1BM12IS086,"2015-04-29 05:12:31.284802",3,3,3,3,3,3,3,3
83,1BM11IS110,"2015-04-29 05:22:30.555127",5,5,5,5,4,5,4,5
84,1BM12IS088,"2015-04-29 05:23:58.232607",4,4,4,4,4,4,4,4
85,1BM12IS084,"2015-04-29 05:24:31.015227",4,4,4,4,4,4,4,4
86,1BM11IS072,"2015-04-29 06:05:51.372951",5,5,5,5,5,5,5,5
87,1BM11IS007,"2015-04-29 06:11:48.298094",5,5,5,5,5,5,5,5
88,1BM13IS407,"2015-04-29 06:30:42.380322",5,5,5,5,5,5,5,5
89,1BM13IS414,"2015-04-29 06:40:14.815573",5,5,5,5,5,5,5,5
90,1BM13IS403,"2015-04-29 07:11:22.222216",5,5,5,5,5,5,5,5
91,1BM13IS402,"2015-04-29 07:13:40.901120",5,5,5,5,5,5,5,5
92,1BM13IS416,"2015-04-29 07:14:09.271622",4,4,4,4,4,4,4,5
